title,text,annotation
59341250-deac-ed71-3823-a4f5d64dbd77,,
51ff7db5-aaf9-4c3c-86e6-958ebf16b60f,"Drug Interactions








Drugs Highly Bound to Plasma Protein


Because nefazodone is highly bound to plasma protein (see 

CLINICAL PHARMACOLOGY


,


 Pharmacokinetics

), administration of nefazodone to a patient taking another drug that is highly protein bound may cause increased free concentrations of the other drug, potentially resulting in adverse events. Conversely, adverse effects could result from displacement of nefazodone by other highly bound drugs.
Warfarin – There were no effects on the prothrombin or bleeding times or upon the pharmacokinetics of R-warfarin when nefazodone (200 mg BID) was administered for 1 week to subjects who had been pretreated for 2 weeks with warfarin. Although the coadministration of nefazodone did decrease the subjects’ exposure to S-warfarin by 12%, the lack of effects on the prothrombin and bleeding times indicates this modest change is not clinically significant. Although these results suggest no adjustments in warfarin dosage are required when nefazodone is administered to patients stabilized on warfarin, such patients should be monitored as required by standard medical practices.









CNS-Active Drugs


Monoamine Oxidase Inhibitors – See 
WARNINGS
.
Haloperidol – When a single oral 5 mg dose of haloperidol was coadministered with nefazodone (200 mg BID) at steady state, haloperidol apparent clearance decreased by 35% with no significant increase in peak haloperidol plasma concentrations or time of peak. This change is of unknown clinical significance. Pharmacodynamic effects of haloperidol were generally not altered significantly. There were no changes in the pharmacokinetic parameters for nefazodone. Dosage adjustment of haloperidol may be necessary when coadministered with nefazodone.
Lorazepam – When lorazepam (2 mg BID) and nefazodone (200 mg BID) were coadministered to steady state, there was no change in any pharmacokinetic parameter for either drug compared to each drug administered alone. Therefore, dosage adjustment is not necessary for either drug when coadministered.
Triazolam/Alprazolam – See 
CONTRAINDICATIONS and 
WARNINGS
.
Alcohol – Although nefazodone did not potentiate the cognitive and psychomotor effects of alcohol in experiments with normal subjects, the concomitant use of nefazodone and alcohol in depressed patients is not advised.
Buspirone – In a study of steady-state pharmacokinetics in healthy volunteers, coadministration of buspirone (2.5 or 5 mg BID) with nefazodone (250 mg BID) resulted in marked increases in plasma buspirone concentrations (increases up to 20 fold in Cmax and up to 50 fold in AUC) and statistically significant decreases (about 50%) in plasma concentrations of the buspirone metabolite 1-pyrimidinylpiperazine. With 5 mg BID doses of buspirone, slight increases in AUC were observed for nefazodone (23%) and its metabolites hydroxynefazodone (17%) and mCPP (9%). Subjects receiving nefazodone 250 mg BID and buspirone 5 mg BID experienced lightheadedness, asthenia, dizziness, and somnolence, adverse events also observed with either drug alone. If the two drugs are to be used in combination, a low dose of buspirone (e.g., 2.5 mg QD) is recommended. Subsequent dose adjustment of either drug should be based on clinical assessment.
Pimozide – See 
CONTRAINDICATIONS
, 
WARNINGS
, and 
PRECAUTIONS
, Pharmacokinetics of Nefazodone in ‘Poor Metabolizers’ and Potential Interaction With Drugs That Inhibit and/or Are Metabolized by Cytochrome P450 Isozymes.

Fluoxetine – When fluoxetine (20 mg QD) and nefazodone (200 mg BID) were administered at steady state there were no changes in the pharmacokinetic parameters for fluoxetine or its metabolite, norfluoxetine. Similarly, there were no changes in the pharmacokinetic parameters of nefazodone or HO-NEF; however, the mean AUC levels of the nefazodone metabolites mCPP and triazole-dione increased by 3 to 6 fold and 1.3 fold, respectively. When a 200 mg dose of nefazodone was administered to subjects who had been receiving fluoxetine for 1 week, there was an increased incidence of transient adverse events such as headache, lightheadedness, nausea, or paresthesia, possibly due to the elevated mCPP levels. Patients who are switched from fluoxetine to nefazodone without an adequate washout period may experience similar transient adverse events. The possibility of this happening can be minimized by allowing a washout period before initiating nefazodone therapy and by reducing the initial dose of nefazodone. Because of the long half-life of fluoxetine and its metabolites, this washout period may range from one to several weeks depending on the dose of fluoxetine and other individual patient variables.
Phenytoin – Pretreatment for 7 days with 200 mg BID of nefazodone had no effect on the pharmacokinetics of a single 300 mg oral dose of phenytoin. However, due to the nonlinear pharmacokinetics of phenytoin, the failure to observe a significant effect on the single-dose pharmacokinetics of phenytoin does not preclude the possibility of a clinically significant interaction with nefazodone when phenytoin is dosed chronically. However, no change in the initial dosage of phenytoin is considered necessary and any subsequent adjustment of phenytoin dosage should be guided by usual clinical practices.
Desipramine – When nefazodone (150 mg BID) and desipramine (75 mg QD) were administered together there were no changes in the pharmacokinetics of desipramine or its metabolite, 2-hydroxy desipramine. There were also no changes in the pharmacokinetics of nefazodone or its triazole-dione metabolite, but the AUC and Cmax of mCPP increased by 44% and 48%, respectively, while the AUC of HO-NEF decreased by 19%. No changes in doses of either nefazodone or desipramine are necessary when the two drugs are given concomitantly. Subsequent dose adjustments should be made on the basis of clinical response.
Lithium – In 13 healthy subjects the coadministration of nefazodone (200 mg BID) with lithium (500 mg BID) for 5 days (steady-state conditions) was found to be well tolerated. When the two drugs were coadministered, there were no changes in the steady-state pharmacokinetics of either lithium, nefazodone, or its metabolite HO-NEF; however, there were small decreases in the steady-state plasma concentrations of two nefazodone metabolites, mCPP and triazole-dione, which are considered not to be of clinical significance. Therefore, no dosage adjustment of either lithium or nefazodone is required when they are coadministered.
Carbamazepine – The coadministration of nefazodone (200 mg BID) for 5 days to 12 healthy subjects on carbamazepine who had achieved steady state (200 mg BID) was found to be well tolerated. Steady-state conditions for carbamazepine, nefazodone, and several of their metabolites were achieved by day 5 of coadministration. With coadministration of the two drugs there were significant increases in the steady-state Cmax and AUC of carbamazepine (23% and 23%, respectively), while the steady-state Cmax and the AUC of the carbamazepine metabolite, 10,11 epoxycarbamazepine, decreased by 21% and 20%, respectively. The coadministration of the two drugs significantly reduced the steady-state Cmax and AUC of nefazodone by 86% and 93%, respectively. Similar reductions in the Cmax and AUC of HO-NEF were also observed (85% and 94%), while the reductions in Cmax and AUC of mCPP and triazole-dione were more modest (13% and 44% for the former and 28% and 57% for the latter). Due to the potential for coadministration of carbamazepine to result in insufficient plasma nefazodone and hydroxynefazodone concentrations for achieving an antidepressant effect for nefazodone, it is recommended that nefazodone not be used in combination with carbamazepine (see 
CONTRAINDICATIONS and 
WARNINGS
).
General Anesthetics – Little is known about the potential for interaction between nefazodone and general anesthetics; therefore, prior to elective surgery, nefazodone hydrochloride should be discontinued for as long as clinically feasible.
Other CNS-Active Drugs – The use of nefazodone in combination with other CNS-active drugs has not been systematically evaluated. Consequently, caution is advised if concomitant administration of nefazodone and such drugs is required.









Cimetidine


When nefazodone (200 mg BID) and cimetidine (300 mg QID) were coadministered for one week, no change in the steady-state pharmacokinetics of either nefazodone or cimetidine was observed compared to each dosed alone. Therefore, dosage adjustment is not necessary for either drug when coadministered.









Theophylline


When nefazodone (200 mg BID) was given to patients being treated with theophylline (600 to 1200 mg/day) for chronic obstructive pulmonary disease, there was no change in the steady-state pharmacokinetics of either nefazodone or theophylline. FEV1 measurements taken when theophylline and nefazodone were coadministered did not differ from baseline dosage (i.e., when theophylline was administered alone). Therefore, dosage adjustment is not necessary for either drug when coadministered.









Cardiovascular-Active Drugs


Digoxin – When nefazodone (200 mg BID) and digoxin (0.2 mg QD) were coadministered for 9 days to healthy male volunteers (n = 18) who were phenotyped as CYP2D6 extensive metabolizers, Cmax, Cmin, and AUC of digoxin were increased by 29%, 27%, and 15%, respectively. Digoxin had no effects on the pharmacokinetics of nefazodone and its active metabolites. Because of the narrow therapeutic index of digoxin, caution should be exercised when nefazodone and digoxin are coadministered; plasma level monitoring for digoxin is recommended.
Propranolol – The coadministration of nefazodone (200 mg BID) and propranolol (40 mg BID) for 5.5 days to healthy male volunteers (n = 18), including 3 poor and 15 extensive CYP2D6 metabolizers, resulted in 30% and 14% reductions in Cmax and AUC of propranolol, respectively, and a 14% reduction in Cmax for the metabolite, 4-hydroxypropranolol. The kinetics of nefazodone, hydroxynefazodone, and triazole-dione were not affected by coadministration of propranolol. However, Cmax, Cmin, and AUC of m-chlorophenylpiperazine were increased by 23%, 54%, and 28%, respectively. No change in initial dose of either drug is necessary and dose adjustments should be made on the basis of clinical response.
HMG-CoA Reductase Inhibitors – When single 40 mg doses of simvastatin or atorvastatin, both substrates of CYP3A4, were given to healthy adult volunteers who had received nefazodone hydrochloride, 200 mg BID for 6 days, approximately 20 fold increases in plasma concentrations of simvastatin and simvastatin acid and 3 to 4 fold increases in plasma concentrations of atorvastatin and atorvastatin lactone were seen. These effects appear to be due to the inhibition of CYP3A4 by nefazodone because, in the same study, nefazodone had no significant effect on the plasma concentrations of pravastatin, which is not metabolized by CYP3A4 to a clinically significant extent.
There have been rare reports of rhabdomyolysis involving patients receiving the combination of nefazodone and either simvastatin or lovastatin, also a substrate of CYP3A4 (see 



ADVERSE REACTIONS


, 


Postintroduction Clinical Experience



). Rhabdomyolysis has been observed in patients receiving HMG-CoA reductase inhibitors administered alone (at recommended dosages) and in particular, for certain drugs in this class, when given in combination with inhibitors of the CYP3A4 isozyme.
Caution should be used if nefazodone is administered in combination with HMG-CoA reductase inhibitors that are metabolized by CYP3A4, such as simvastatin, atorvastatin, and lovastatin, and dosage adjustments of these HMG-CoA reductase inhibitors are recommended. Since metabolic interactions are unlikely between nefazodone and HMG-CoA reductase inhibitors that undergo little or no metabolism by the CYP3A4 isozyme, such as pravastatin or fluvastatin, dosage adjustments should not be necessary.









Immunosuppressive Agents


There have been reports of increased blood concentrations of cyclosporine and tacrolimus into toxic ranges when patients received these drugs concomitantly with nefazodone. Both cyclosporine and tacrolimus are substrates of CYP3A4, and nefazodone is known to inhibit this enzyme. If either cyclosporine or tacrolimus is administered with nefazodone, blood concentrations of the immunosuppressive agent should be monitored and dosage adjusted accordingly.









Pharmacokinetics of Nefazodone in ‘Poor Metabolizers’ and Potential Interaction with Drugs That Inhibit and/or Are Metabolized by Cytochrome P450 Isozymes


CYP3A4 Isozyme – Nefazodone has been shown in vitro to be an inhibitor of CYP3A4. This is consistent with the interactions observed between nefazodone and triazolam, alprazolam, buspirone, atorvastatin, and simvastatin, drugs metabolized by this isozyme. Consequently, caution is indicated in the combined use of nefazodone with any drugs known to be metabolized by CYP3A4. In particular, the combined use of nefazodone with triazolam should be avoided for most patients, including the elderly. The combined use of nefazodone with terfenadine, astemizole, cisapride, or pimozide is contraindicated (see 
CONTRAINDICATIONS and 
WARNINGS
).
CYP2D6 Isozyme – A subset (3% to 10%) of the population has reduced activity of the drug-metabolizing enzyme CYP2D6. Such individuals are referred to commonly as “poor metabolizers” of drugs such as debrisoquin, dextromethorphan, and the tricyclic antidepressants. The pharmacokinetics of nefazodone and its major metabolites are not altered in these “poor metabolizers.” Plasma concentrations of one minor metabolite (mCPP) are increased in this population; the adjustment of nefazodone dosage is not required when administered to “poor metabolizers.” Nefazodone and its metabolites have been shown in vitro to be extremely weak inhibitors of CYP2D6. Thus, it is not likely that nefazodone will decrease the metabolic clearance of drugs metabolized by this isozyme.
CYP1A2 Isozyme – Nefazodone and its metabolites have been shown in vitro not to inhibit CYP1A2. Thus, metabolic interactions between nefazodone and drugs metabolized by this isozyme are unlikely.









Electroconvulsive Therapy (ECT)


There are no clinical studies of the combined use of ECT and nefazodone.","warfarin,CNS-active drugs,monoamine oxidase inhibitors,haloperidol,lorazepam,triazolam,alprazolam,alcohol,buspirone,pimozide,fluoxetine,phenytoin,desipramine,cimetidine,theophylline,digoxin,propranolol,HMG-CoA reductase inhibitors,simvastatin,atorvastatin,pravastatin,lovastatin"
1d822e06-f37e-4984-8365-efd4c4451478,,
c45f9a58-37c1-4f76-8e36-97d38c577037,"7		     DRUG INTERACTIONS


Nplate may be used with other medical ITP therapies, such as corticosteroids, danazol, azathioprine, intravenous immunoglobulin (IVIG), and anti-D immunoglobulin [see Clinical Studies (

14.1

)].",
fd638e5e-8032-e7ca-0179-95e96ab5d387,"7 DRUG INTERACTIONS






P-glycoprotein (P-gp) Inhibitors: Co-administration of P-gp inhibitors can increase afatinib exposure. Reduce GILOTRIF by 10 mg per day if not tolerated. (2.5, 7)

P-gp Inducers: Co-administration of chronic P-gp inducers orally can decrease afatinib exposure. Increase GILOTRIF by 10 mg per day as tolerated. (2.5, 7)










Effect of P-glycoprotein (P-gp) Inhibitors and Inducers

Concomitant taking of P-gp inhibitors (including but not limited to ritonavir, cyclosporine A, ketoconazole, itraconazole, erythromycin, verapamil, quinidine, tacrolimus, nelfinavir, saquinavir, and amiodarone) with GILOTRIF can increase exposure to afatinib [see Clinical Pharmacology (12.3)]. Reduce GILOTRIF daily dose as recommended [see Dosage and Administration (2.5)].

Concomitant taking of P-gp inducers (including but not limited to rifampicin, carbamazepine, phenytoin, phenobarbital, and St. John's wort) with GILOTRIF can decrease exposure to afatinib [see Clinical Pharmacology (12.3)]. Increase GILOTRIF daily dose as recommended [see Dosage and Administration (2.5)].","P-glycoprotein inhibitors,P-gp inhibitors,GILOTRIF,P-gp inducers,afatinib,ritonavir,cyclosporine A,ketoconazole,itraconazole,erythromycin,verapamil,quinidine,tacrolimus,nelfinavir,saquinavir,amiodarone,rifampicin,carbamazepine,phenytoin,phenobarbital,St. John's wort"
551e43d5-f700-4d6e-8029-026f8a8932ff,"7 DRUG INTERACTIONS




7.1 Oral Contraceptives

There was no clinically significant drug interaction between secnidazole and the combination oral contraceptive, ethinyl estradiol plus norethindrone [see Clinical Pharmacology (12.3)]. SOLOSEC can be co-administered with combination oral contraceptives (e.g., ethinyl estradiol plus norethindrone).







7.2 Alcohol

Alcoholic beverages and preparations containing ethanol or propylene glycol should be avoided during SOLOSEC therapy and for 2 days after treatment is stopped. 
Nausea, vomiting, diarrhea, abdominal pain, dizziness, and headache have been reported when SOLOSEC was taken concomitantly with alcohol. [see Dosage and Administration (2.3),  Adverse Reactions (6.2) and Clinical Pharmacology (12.3)].","alcohol,ethanol,propylene glycol"
58304ba8-9779-4658-811e-94ffe08c3f16,"7 DRUG INTERACTIONS






DIACOMIT increases the plasma concentration of clobazam and its metabolite through metabolic inhibition of CYP3A4 and CYP2C19. Consider dose reduction of clobazam in case of adverse reactions. (7.1)
Substrates of CYP2C8, CYP2C19, P-gp and BCRP may require a dose reduction. (7.1)

Substrates of CYP1A2, CYP2B6 and CYP3A4 may require a dose adjustment. (7.1)
Strong inducers of CYP1A2, CYP3A4 or CYP2C19: Consider dose increase of DIACOMIT. (7.2)








7.1 Effect of DIACOMIT on Other Drugs


CYP1A2, CYP2B6, CYP3A4, CYP2C8, CYP2C19, P-glycoprotein (P-gp) and Breast Cancer Resistance Protein (BCRP) Substrates

In vitro data show that stiripentol is both an inhibitor and inducer of CYP1A2, CYP2B6, and CYP3A4. Because of potential drug-drug interactions, consider dose adjustment of CYP1A2 substrates (e.g., theophylline, caffeine), CYP2B6 substrates (e.g., sertraline, thiotepa), and CYP3A4 substrates (e.g., midazolam, triazolam, quinidine), as clinically appropriate, when administered concomitantly with DIACOMIT.
Because of potential inhibition of enzyme/transporter activity, consider a reduction in dosage of substrates of CYP2C8, CYP2C19 (e.g., diazepam, clopidogrel), P-gp (e.g., carbamazepine), and BCRP (e.g., methotrexate, prazosin, glyburide), if adverse reactions are experienced when administered concomitantly with DIACOMIT.

Clobazam
Co-administration of DIACOMIT (which inhibits CYP 3A4 and 2C19) with clobazam results in increased plasma concentrations of clobazam (a substrate of CYP3A4) and norclobazam, the active metabolite of clobazam (a substrate of CYP2C19) [see Clinical Pharmacology (12.3)]. This may increase the risk of clobazam-related adverse reactions. Consider a reduction in dosage of clobazam if adverse reactions are experienced when co-administered with DIACOMIT [see Warnings and Precautions (5.1)].









7.2 Effect of Other Drugs on DIACOMIT

Induction-based interactions leading to decreases in DIACOMIT concentrations are possible when co-administered with a potent CYP1A2, CYP3A4, or CYP2C19 inducer, such as rifampin, phenytoin, phenobarbital and carbamazepine, as these enzymes all metabolize stiripentol. Concomitant use of strong inducers with DIACOMIT should be avoided, or dosage adjustments should be made.  








7.3 CNS Depressants and Alcohol 

Concomitant use of DIACOMIT with other CNS depressants, including alcohol, may increase the risk of sedation and somnolence [see Warnings and Precautions (5.1)].","clobazam,CYP2C8 substrates,CYP2C19 substrates,P-gp substrates,BCRP substrates,CYP1A2 substrates,CYP2B6 substrates,CYP3A4 substrates,CYP1A2 inducers,CYP3A4 inducers,CYP2C19 inducers,theophylline,caffeine,sertraline,thiotepa,midazolam,triazolam,quinidine,diazepam,clopidogrel,CYP2C8 substrates,CYP2C19 substrates,carbamazepine,methotrexate,prazosin,glyburide,rifampin,phenytoin,phenobarbital,carbamazepine,CNS depressants,alcohol"
922d4d25-c530-11e1-9b21-0800200c9a66,"7  DRUG INTERACTIONS

In vitro studies have shown that JUBLIA, at therapeutic concentrations, neither inhibits nor induces cytochrome P450 (CYP450) enzymes.",
f6dd2682-75a6-4863-90a8-a3197f6f78a8,,
d3bebc1c-f032-402a-bbc9-aff024276ed1,"7	DRUG INTERACTIONS





 VENTAVIS has the potential to increase the hypotensive effect of vasodilators and antihypertensive agents (7.1).
 There is a potential for increased risk of bleeding, particularly in patients maintained on anticoagulants (7.2).








7.1		Antihypertensives and Vasodilators

In studies in normal subjects, there was no pharmacodynamic interaction between intravenous iloprost and either nifedipine, diltiazem, or captopril. However, VENTAVIS has the potential to increase the hypotensive effect of vasodilators and antihypertensive agents.








7.2		Anticoagulants and Platelet Inhibitors

Since VENTAVIS inhibits platelet function, there is a potential for increased risk of bleeding, particularly in patients maintained on anticoagulants or platelet inhibitors.","vasodilators,antihypertensive agents,anticoagulants,antihypertensives,iloprost,nifedipine,diltiazem,captopril,platelet inhibitors"
939e28c5-f3a9-42c0-9a2d-8d471d82a6e0,"7 DRUG INTERACTIONS





7.1	Dopamine Antagonists

Dopamine antagonists, such as antipsychotics or metoclopramide, may diminish the effectiveness of NEUPRO [see Clinical Pharmacology (12.3)].","dopamine antagonists,antipsychotics,metoclopramide"
d5a783f4-12ef-4326-8faa-40018e45ba3b,"Drug Interactions

No drug interaction studies have been conducted.",
de77155c-ecf2-4f15-9758-21d271449d83,"7 DRUG INTERACTIONS




CYP3A Inducers: Avoid concomitant use of strong CYP3A inducers. (7.1)







7.1	Effect of Other Drugs on FOTIVDA







Strong CYP3A Inducers

Concomitant use of FOTIVDA with a strong CYP3A inducer decreases tivozanib exposure [see Clinical Pharmacology (12.3)], which may reduce FOTIVDA anti-tumor activity.
Avoid concomitant use of strong CYP3A inducers with FOTIVDA.",CYP3A inducers
8c073f84-cdd0-40e4-b3a9-172687267f28,"7 DRUG INTERACTIONS

The drug interaction potential of REVCOVI is not known.",
41a481ee-3062-45d1-aed5-17e8b105634d,,
64ef2286-0f56-4a8a-b07b-4a597f078ae0,"Drug Interactions 

Potential drug interactions between OXISTAT and other drugs have not been systematically evaluated.",
c669f77c-fa48-478b-a14b-80b20a0139c2,"7 DRUG INTERACTIONS

The interaction of Activase with other cardioactive or cerebroactive drugs has not been studied.  Anticoagulants and antiplatelet drugs increase the risk of bleeding if administered prior to, during, or after Activase therapy.
In the post-marketing setting, there have been reports of angioedema in patients (primarily patients with AIS) receiving concomitant angiotensin-converting enzyme inhibitors. [see Warnings and Precautions (5.2)].






Anticoagulants and drugs that inhibit platelet function increase the risk of bleeding when administered with Activase therapy. (7)
Concomitant angiotensin-converting enzyme inhibitors may increase the risk of angioedema. (7)","anticoagulants,antiplatelet drugs,angiotensin-converting enzyme inhibitors"
ff4d7258-5068-4cdf-9692-8cae04c3198e,,
aea3358c-ff41-4490-9e6d-c7bf7b3de13f,"7 DRUG INTERACTIONS





REYVOW may further lower heart rate when administered with heart rate lowering drugs. (7.3)








7.1 CNS Depressants

Concomitant administration of REYVOW and alcohol or other CNS depressant drugs has not been evaluated in clinical studies. Because of the potential of REYVOW to cause sedation, as well as other cognitive and/or neuropsychiatric adverse reactions, REYVOW should be used with caution if used in combination with alcohol or other CNS depressants [see Warnings and Precautions (5.2)].








7.2 Serotonergic Drugs

Concomitant administration of REYVOW and drugs (e.g., SSRIs, SNRIs, TCAs, MAO inhibitors, trazodone, etc.), over-the counter medications (e.g., dextromethorphan), or herbal supplements (e.g., St. John's Wort) that increase serotonin may increase the risk of serotonin syndrome [see Warnings and Precautions (5.3)]. Use REYVOW with caution in patients taking medications that increase serotonin.








7.3 Heart Rate Lowering Drugs

REYVOW has been associated with a lowering of heart rate [see Adverse Reactions (6.1)]. In a drug interaction study, addition of a single 200 mg dose of REYVOW to propranolol decreased heart rate by an additional 5 beats per minute compared to propranolol alone, for a mean maximum of 19 beats per minute. Use REYVOW with caution in patients taking concomitant medications that lower heart rate if this magnitude of heart rate decrease may pose a concern.








7.4 P-glycoprotein (P-gp) Transporter Substrates

Coadministration of REYVOW with P-gp substrates where a small change in substrate plasma concentration may lead to serious toxicities (e.g., digoxin) is not recommended [see Clinical Pharmacology (12.3)].","heart rate lowering drugs,CNS depressants,alcohol,serotonergic drugs,SSRIs,SNRIs,TCAs,MAO inhibitors,trazodone,dextromethorphan,St. John's wort,propranolol,P-glycoprotein transporter substrates,P-gp transporter substrates,digoxin,P-gp substrates"
88b434fa-8891-4fd5-9d86-7ea64667c08f,"7
 
DRUG INTERACTIONS






Clopidogrel: Do not administer during KENGREAL infusion. (7.1)

Prasugrel: Do not administer during KENGREAL infusion. (7.1)









7.1
       Thienopyridines


Clopidogrel or prasugrel administered during KENGREAL infusion will have no antiplatelet effect until the next dose is administered. Therefore, administer clopidogrel or prasugrel after KENGREAL infusion is discontinued [see Dosage and Administration (
2.2


) and Clinical Pharmacology (

12.3

)].7.1
       Thienopyridines


Clopidogrel or prasugrel administered during KENGREAL infusion will have no antiplatelet effect until the next dose is administered. Therefore, administer clopidogrel or prasugrel after KENGREAL infusion is discontinued [see Dosage and Administration (
2.2


) and Clinical Pharmacology (

12.3

)].","clopidogrel,prasugrel,thienopyridines"
ab23bc6e-b6a8-165f-e053-2a95a90ab144,"7 DRUG INTERACTIONS





7.1	Dopamine Agonists

Reciprocal antagonism of effects occurs between dopamine agonists (e.g., levodopa) and BARHEMSYS. Avoid using levodopa with BARHEMSYS.








7.2	Drugs Prolonging the QT Interval

BARHEMSYS causes dose- and concentration-dependent QT prolongation [see Clinical Pharmacology (12.2)]. To avoid potential additive effects, avoid use of BARHEMSYS in patients taking droperidol. ECG monitoring is recommended in patients taking other drugs known to prolong the QT interval (e.g., ondansetron) [see Warnings and Precautions (5.1)].","dopamine agonists,levodopa,drugs prolonging the QT interval,ondansetron"
c77a9664-e3bb-4023-b400-127aa53bca2b,"7 DRUG INTERACTIONS





7.1 	Concomitant Therapies

In psoriasis studies the safety of STELARA® in combination with immunosuppressive agents or phototherapy has not been evaluated [see Warnings and Precautions (5.8)]. In psoriatic arthritis studies, concomitant MTX use did not appear to influence the safety or efficacy of STELARA®. In Crohn's disease and ulcerative colitis induction studies, immunomodulators (6-MP, AZA, MTX) were used concomitantly in approximately 30% of subjects and corticosteroids were used concomitantly in approximately 40% and 50% of Crohn's disease and ulcerative colitis subjects, respectively. Use of these concomitant therapies did not appear to influence the overall safety or efficacy of STELARA®.








7.2 	CYP450 Substrates

The formation of CYP450 enzymes can be altered by increased levels of certain cytokines (e.g., IL-1, IL-6, IL-10, TNFα, IFN) during chronic inflammation. Thus, STELARA®, an antagonist of IL-12 and IL-23, could normalize the formation of CYP450 enzymes. Upon initiation of STELARA® in patients who are receiving concomitant CYP450 substrates, particularly those with a narrow therapeutic index, monitoring for therapeutic effect (e.g., for warfarin) or drug concentration (e.g., for cyclosporine) should be considered and the individual dose of the drug adjusted as needed [see Clinical Pharmacology (12.3)].








7.3 	Allergen Immunotherapy

STELARA® has not been evaluated in patients who have undergone allergy immunotherapy. STELARA® may decrease the protective effect of allergen immunotherapy (decrease tolerance) which may increase the risk of an allergic reaction to a dose of allergen immunotherapy. Therefore, caution should be exercised in patients receiving or who have received allergen immunotherapy, particularly for anaphylaxis.","CYP450 substrates,warfarin,cyclosporine,allergen immunotherapy"
f2abe3ed-ed3d-4215-a489-b18341ce85bc,"7 DRUG INTERACTIONS





7.1     Effects of Other Drugs on ZONTIVITY

Vorapaxar is eliminated primarily by metabolism, with contributions from CYP3A4 and CYP2J2.









Strong CYP3A Inhibitors

Avoid concomitant use of ZONTIVITY with strong inhibitors of CYP3A (e.g., ketoconazole, itraconazole, posaconazole, clarithromycin, nefazodone, ritonavir, saquinavir, nelfinavir, indinavir, boceprevir, telaprevir, telithromycin and conivaptan) 
           
 
  [see 
            
  
   Warnings and Precautions (5.2) and 
            
  
   Clinical Pharmacology (12.3)] 
           
 
  .
          

 











Strong CYP3A Inducers

Avoid concomitant use of ZONTIVITY with strong inducers of CYP3A (e.g., rifampin, carbamazepine, St. John's Wort and phenytoin) 
           
 
  [see 
            
  
   Warnings and Precautions (5.2) and 
            
  
   Clinical Pharmacology (12.3)].","CYP3A inhibitors,ketoconazole,itraconazole,posaconazole,clarithromycin,nefazodone,ritonavir,saquinavir,nelfinavir,indinavir,boceprevir,telaprevir,telithromycin,conivaptan,CYP3A inducers,rifampin,carbamazepine,St. John's wort,phenytoin"
cdfbe0cd-eb15-45a1-ac17-531bcda21aec,"7 DRUG INTERACTIONS






Warfarin: Potential for decreased INR; monitor INR and adjust the dosage of warfarin, as needed, to maintain the target INR range. (7.2)

CYP1A2 Substrates with Narrow Therapeutic Index (e.g., theophylline and tizanidine): Potential for increased exposure to CYP1A2 substrates; monitor drug concentrations of CYP1A2 substrates with narrow therapeutic index. (7.3)

Inhibitors of Bile Salt Efflux Pump (e.g., cyclosporine): Avoid use. If concomitant use is necessary, monitor serum transaminases and bilirubin. (7.4)








7.1	Bile Acid Binding Resins

Bile acid binding resins such as cholestyramine, colestipol, or colesevelam adsorb and reduce bile acid absorption and may reduce the absorption, systemic exposure, and efficacy of OCALIVA. If taking a bile acid binding resin, take OCALIVA at least 4 hours before or 4 hours after taking the bile acid binding resin, or at as great an interval as possible [see Dosage and Administration (2.5)].








7.2	Warfarin

The International Normalized Ratio (INR) decreased following coadministration of warfarin and OCALIVA [see Clinical Pharmacology (12.3)]. Monitor INR and adjust the dosage of warfarin, as needed, to maintain the target INR range when co-administering OCALIVA and warfarin.









7.3	CYP1A2 Substrates with Narrow Therapeutic Index

Obeticholic acid may increase the exposure to concomitant drugs that are CYP1A2 substrates [see Clinical Pharmacology (12.3)]. Therapeutic monitoring of CYP1A2 substrates with a narrow therapeutic index (e.g., theophylline and tizanidine) is recommended when co-administered with OCALIVA.








7.4 Inhibitors of Bile Salt Efflux Pump

Avoid concomitant use of inhibitors of the bile salt efflux pump (BSEP) such as cyclosporine [see Clinical Pharmacology (12.3)]. Concomitant medications that inhibit canalicular membrane bile acid transporters such as the BSEP may exacerbate accumulation of conjugated bile salts including taurine conjugate of obeticholic acid in the liver and result in clinical symptoms. If concomitant use is deemed necessary, monitor serum transaminases and bilirubin.","warfarin,CYP1A2 substrates,theophylline,tizanidine,inhibitors of bile salt efflux pump,cyclosporine,bile acid binding resins,cholestyramine,colestipol,colesevelam"
dac9637f-3326-4f25-b7b9-f9f54b738232,"Drug Interactions






CYP 3A4 Inhibitors (e.g., Macrolide Antibiotics and Protease inhibitors)



See
                                    CONTRAINDICATIONS and WARNINGS.
                                 

Ergomar® Sublingual Tablets (Ergotamine Tartrate Sublingual Tablets USP) should not be administered with other vasoconstrictors. Use with sympathomimetics (pressor agents) may cause extreme elevation of blood pressure. The beta-blocker Inderal (propranolol) has been reported to potentiate the vasoconstrictive action of ergotamine by blocking the vasodilating property of epinephrine. Nicotine may provoke vasoconstriction in some patients, predisposing to a greater ischemic response to ergot therapy. The blood levels of ergotamine-containing drugs are reported to be elevated by the concomitant administration of macrolide antibiotics and vasospastic reactions have been reported with therapeutic doses of the ergotamine-containing drugs when coadministered with these antibiotics.","CYP3A4 inhibitors,macrolide antibiotics,protease inhibitors,vasoconstrictors,sympathomimetics,pressor agents,beta blocker,inderal,propranolol,nicotine,ergotamine-containing drugs"
