set_id,label_id,spl_version,title,section,label
baa68c79-5f3d-468a-a510-58b9e978cd50,cdc03368-9c60-d716-e053-2995a90a0963,10,"These highlights do not include all the information needed to use 
 RADIOGARDASE safely and effectively. See full prescribing information for 
 RADIOGARDASE.
 



RADIOGARDASE (prussian blue insoluble) capsules, for oral use 


Initial U.S. Approval: 2003",DI,"7 DRUG INTERACTIONS

Based on animal data, co-administration of Radiogardase with other decorporation agents does not affect the efficacy of Radiogardase for treatment of internal contamination with radioactive cesium and/or radioactive or non-radioactive thallium."
96f19af4-de8f-4fd7-90d8-55fe6ebdd81d,2a2ba83c-8465-4d4e-8bd1-9bc73b50a3ab,15,"",DI,"Drug Interactions 







ACE-inhibitors






Reports suggest that NSAIDs may diminish the antihypertensive effect of ACE-inhibitors. This interaction should be given consideration in patients taking NSAIDs concomitantly with ACE-inhibitors. 










Aspirin






When meclofenamate sodium in administered with aspirin, its protein binding is reduced, although the clearance of free meclofenamate sodium is not altered. The clinical significance of this interaction is not known; however, as with other NSAIDs, concomitant administration of meclofenamate sodium capsules and aspirin is not generally recommended because of the potential of increased adverse effects. 










Furosemide







Clinical studies, as well as post-marketing observations, have shown that meclofenamate sodium can reduce the natriuretic effect-of furosemide and thiazides in some patients. This response has been attributed to inhibition of renal prostaglandin synthesis. During concomitant therapy with NSAIDs, the patient should be observed closely for signs of renal failure (see PRECAUTIONS: Renal Effects), as well as to assure diuretic efficacy. 










Lithium






NSAIDs have produced an elevation of plasma lithium levels and a reduction in renal lithium clearance. The mean minimum lithium concentration increased 15% and the renal clearance was decreased by approximately 20%. These effects have been attributed to inhibition of renal prostaglandin synthesis by the NSAID. Thus, when NSAIDs and lithium are administered concurrently, subjects should be observed carefully for signs of lithium toxicity. 










Methotrexate






NSAIDs have been reported to competitively inhibit methotrexate accumulation in rabbit kidney slices. This may indicate that they could enhance the toxicity of methotrexate. Caution should be used when NSAIDs are administered concomitantly with methotrexate. 










Warfarin






The effects of warfarin and NSAIDs on GI bleeding are synergistic, such that users of both drugs together have a risk of serious GI bleeding higher than users of either drug alone."
3819daf3-e935-2c53-c527-e1d57922f394,74de5d5c-4622-48f3-8837-9175cd504915,9,"These highlights do not include all the information needed to use ADDYI safely and effectively.  See full prescribing information for ADDYI.
ADDYI (flibanserin) tablets, for oral useInitial U.S. Approval: 2015",DI,"7 DRUG INTERACTIONS


Table 3 contains clinically significant drug interactions (DI) with ADDYI.

Table 3: Clinically Significant Drug Interactions with ADDYI






Alcohol





Clinical Implications 


The coadministration of ADDYI with alcohol increased the risk of hypotension, syncope, and CNS depression compared to the use of ADDYI alone or alcohol alone [see Warnings and Precautions (5.1) and Clinical Pharmacology (12.2)].





Preventing or Managing DI 


Counsel patients to wait at least two hours after consuming one or two standard alcoholic drinks before taking ADDYI at bedtime or to skip their ADDYI dose if they have consumed three or more alcoholic drinks that evening. [see Boxed Warning, Warnings and Precautions (5.1), and Adverse Reactions (6.1)].





Other CNS Depressants 





Examples 


Diphenhydramine, opioids, hypnotics, benzodiazepines 




Clinical Implications 


The concomitant use of ADDYI with CNS depressants may increase the risk of CNS depression (e.g., somnolence) compared to the use of ADDYI alone. 




Preventing or Managing DI 


Discuss the concomitant use of other CNS depressants with the patient when prescribing ADDYI. 





Moderate or Strong CYP3A4 Inhibitors





Examples of strong CYP3A4 inhibitors 


Ketoconazole, itraconazole, posaconazole, clarithromycin, nefazodone, ritonavir, saquinavir, nelfinavir, indinavir, boceprevir, telaprevir, telithromycin and conivaptan 




Examples of moderate CYP3A4 inhibitors 


Amprenavir, atazanavir, ciprofloxacin, diltiazem, erythromycin, fluconazole, fosamprenavir, verapamil, and grapefruit juice 




Clinical Implications 


The concomitant use of ADDYI with moderate or strong CYP3A4 inhibitors increases flibanserin exposure compared to the use of ADDYI alone. The risk of hypotension and syncope is increased with concomitant use of ADDYI and moderate or strong CYP3A4 inhibitors [see Warnings and Precautions (5.2), Adverse Reactions (6.1), and Clinical Pharmacology (12.3)].





Preventing or Managing DI 


The concomitant use of ADDYI with moderate or strong CYP3A4 inhibitors is contraindicated. 






Weak CYP3A4 Inhibitors





Examples 


Oral contraceptives, cimetidine, fluoxetine, ginkgo, ranitidine 




Clinical Implications 


The concomitant use of ADDYI with multiple weak CYP3A4 inhibitors may increase the risk of adverse reactions. 




Preventing or Managing DI 


Discuss the use of multiple weak CYP3A4 inhibitors with the patient when prescribing ADDYI. 





Strong CYP2C19 Inhibitors





Examples 


Proton pump inhibitors, selective serotonin reuptake inhibitors, benzodiazepines, antifungals 




Clinical Implications 


The concomitant use of ADDYI with strong CYP2C19 inhibitors may increase flibanserin exposure which may increase the risk of hypotension, syncope, and CNS depression. 




Preventing or Managing DI 


Discuss the use of a strong CYP2C19 inhibitor with the patient when prescribing ADDYI. 





CYP3A4 Inducers





Examples 


Carbamazepine, phenobarbital, phenytoin, rifabutin, rifampin, rifapetine, St. John's Wort 




Clinical Implications 


The concomitant use of ADDYI with CYP3A4 inducers substantially decreases flibanserin exposure compared to the use of ADDYI alone. 




Preventing or Managing DI 


The concomitant use of ADDYI with CYP3A4 inducers is not recommended. 





Digoxin or Other P-glycoprotein Substrates





Examples 


Digoxin, sirolimus 




Clinical Implications 


The concomitant use of ADDYI with digoxin, a drug that is transported by P-glycoprotein (P-gp), increases the digoxin concentration [see Clinical Pharmacology (12.3)]. This may lead to digoxin toxicity. 




Preventing or Managing DI 


Increase monitoring of concentrations of drugs transported by P-gp that have a narrow therapeutic index (e.g., digoxin).











•
Oral Contraceptives and Other Weak CYP3A4 Inhibitors: Increases flibanserin exposures and incidence of adverse reactions (6.1, 7)


•
Strong CYP2C19 Inhibitors: Increases flibanserin exposure which may increase risk of hypotension, syncope, and CNS depression (7)


•
CYP3A4 Inducers: Use of ADDYI not recommended; flibanserin concentrations substantially reduced (7)


•
Digoxin: Increases digoxin concentrations, which may lead to digoxin toxicity. Increase monitoring of digoxin concentrations (7)"
b4dfe70f-0a86-4488-9ba1-dcd8f86cbfcd,ce52186f-08a7-8c85-e053-2995a90a4e41,20211014,"These highlights do not include all the information needed to use CHIRHOSTIM® safely and effectively. See full prescribing information for CHIRHOSTIM®.
  

CHIRHOSTIM® (human secretin) for injection, for intravenous use
  

Initial U.S. Approval: 2004",DI,"DRUG INTERACTIONS


7.1 Hyporesponse with Anticholinergics


The concomitant use anticholinergic drugs may cause a hyporesponse to stimulation testing with ChiRhoStim
  
       
 
  ®. Discontinue anticholinergic drugs at least 5 half-lives before administering ChiRhoStim
  
       
 
  ®
[see Dosage and Administration (2.1)].
 
      

 


7.2 Hyperresponse of Gastrin Secretion with H
   
        
  
   2-Receptor Antagonists and PPIs
  
       
 
  


The concomitant use of H
  
       
 
  2-receptor antagonists or PPIs may cause a hyperresponse in gastrin secretion in response to stimulation testing with ChiRhoStim
  
       
 
  ®, falsely suggesting gastrinoma.
 
      

 

Discontinue H
  
       
 
  2-receptor antagonists at least 2 days before administering ChiRhoStim
  
       
 
  ® to aid in the diagnosis of gastrinoma.
 
      

 

The time it takes for serum gastrin concentrations to return to baseline following discontinuation of PPIs is specific to the individual drug. Consult the prescribing information of each specific PPI before administering ChiRhoStim
  
       
 
  ® to aid in the diagnosis of gastrinoma."
2105d1c1-54ef-4d1a-a63c-b1619e8b50db,46f389a6-b16b-44af-b468-973805cc3c49,7,"",DI,
db23a56f-1e41-4843-9220-1b2e3059db41,14eaeca2-d602-48eb-a384-eee02a9a1b04,8,"4% Citanest Plain DentalPrilocaine Hydrochloride Injection, USP, 4% (72 mg/1.8 mL) (40 mg/mL)(prilocaine HCI Injection, USP)",DI,"Clinically Significant Drug Interactions

Patients who are administered local anesthetics are at increased risk of developing methemoglobinemia when concurrently exposed to the following drugs, which could include other local anesthetics:

EXAMPLES OF DRUGS ASSOCIATED WITH METHEMOGLOBINEMIA:






Class
Examples




Nitrates/Nitrites
nitric oxide, nitroglycerin, nitroprusside, nitrous oxide


Local anesthetics
articaine, benzocaine, bupivacaine, lidocaine, mepivacaine, prilocaine, procaine, ropivacaine, tetracaine


Antineoplastic Agents
cyclophosphamide, flutamide, hydroxyurea, ifosfamide, rasburicase


Antibiotics
dapsone, nitrofurantoin, para-aminosalicylic acid, sulfonamides


Antimalarials
chloroquine, primaquine


Anticonvulsants
Phenobarbital, phenytoin, sodium valproate


Other drugs
acetaminophen, metoclopramide, quinine, sulfasalazine



Concurrent administration of vasopressor drugs and ergot-type oxytocic drugs may cause severe, persistent hypertension or cerebrovascular accidents."
485ab3c5-0359-4878-872f-2fe1e7df4047,16b9611a-cd8a-4505-b095-de5ab4054b37,27,"These highlights do not include all the information needed to use BRINEURA safely and effectively. See full prescribing information for BRINEURA.


BRINEURA (cerliponase alfa) injection, for intraventricular use 

Initial U.S. Approval: 2017",DI,
17f85d17-ab71-4f5b-9fe3-0b8c822f69ff,7ad83ddc-5af2-4a0c-ac86-97fcb10ea8a6,19,"These highlights do not include all the information needed to use PERJETA safely and effectively.  See full prescribing information for PERJETA. 
PERJETA® (pertuzumab) injection, for intravenous use Initial U.S. Approval:  2012",DI,"7 DRUG INTERACTIONS

No drug-drug interactions were observed between pertuzumab and trastuzumab, or between pertuzumab and docetaxel, paclitaxel, or carboplatin."
75c0c785-38e0-4049-a6fb-b77581f5b35c,6dbb05d2-bf2c-4617-8e51-b5dfa80c0ce9,6,"These highlights do not include all the information needed to use FETROJA® safely and effectively. See full prescribing information for FETROJA. 
 FETROJA (cefiderocol) for injection, for intravenous use  Initial U.S. Approval: 2019",DI,"7 DRUG INTERACTIONS




Use alternate testing methods to confirm positive results of dipstick tests (urine protein, ketones, or occult blood). (7.1)







7.1	Drug/Laboratory Test Interactions

Cefiderocol may result in false-positive results in dipstick tests (urine protein, ketones, or occult blood). Use alternate clinical laboratory methods of testing to confirm positive tests."
33a147be-233a-40e8-a55e-e40936e28db0,bec46346-20b5-4dbe-bac3-b8564e906941,10,"These highlights do not include all the information needed to use EMGALITY safely and effectively. See full prescribing information for EMGALITY.EMGALITY (galcanezumab-gnlm) injection, for subcutaneous useInitial U.S. Approval: 2018",DI,
52fea941-0b47-41c1-b00d-f88150e8ab93,d34804f5-bd27-3c6e-e053-2a95a90a770c,13,WARNING,DI,"Drug Interactions 

Reduced cytochrome P450 2D6 isozyme activity, drugs which inhibit this isozyme (e.g., fluoxetine and paroxetine), and certain other drugs (e.g., fluvoxamine, propranolol, and pindolol) appear to appreciably inhibit the metabolism of thioridazine. The resulting elevated levels of thioridazine would be expected to augment the prolongation of the QTc interval associated with thioridazine and may increase the risk of serious, potentially fatal, cardiac arrhythmias, such as Torsades de pointes type arrhythmias. Such an increased risk may result also from the additive effect of coadministering thioridazine with other agents that prolong the QTc interval. Therefore, thioridazine is contraindicated with these drugs as well as in patients, comprising about 7% of the normal population, who are known to have a genetic defect leading to reduced levels of activity of P450 2D6 (see 
         
 
  WARNINGS and 
         
 
  CONTRAINDICATIONS).
        

 








Drugs That Inhibit Cytochrome P450 2D6



In a study of 19 healthy male subjects, which included 6 slow and 13 rapid hydroxylators of debrisoquin, a single 25 mg oral dose of thioridazine produced a 2.4-fold higher C
           
 
  max and a 4.5-fold higher AUC for thioridazine in the slow hydroxylators compared to rapid hydroxylators. The rate of debrisoquin hydroxylation is felt to depend on the level of cytochrome P450 2D6 isozyme activity. Thus, this study suggests that drugs that inhibit P450 2D6 or the presence of reduced activity levels of this isozyme will produce elevated plasma levels of thioridazine. Therefore, the coadministration of drugs that inhibit P450 2D6 with thioridazine and the use of thioridazine in patients known to have reduced activity of P450 2D6 are contraindicated.
          

 










Drugs That Reduce the Clearance of Thioridazine Through Other Mechanisms








Fluvoxamine 


The effect of fluvoxamine (25 mg b.i.d. for one week) on thioridazine steady-state concentration was evaluated in ten male inpatients with schizophrenia. Concentrations of thioridazine and its two active metabolites, mesoridazine and sulforidazine, increased 3-fold following coadministration of fluvoxamine. Fluvoxamine and thioridazine should not be coadministered.









Propranolol 


Concurrent administration of propranolol (100 mg to 800 mg daily) has been reported to produce increases in plasma levels of thioridazine (approximately 50% to 400%) and its metabolites (approximately 80% to 300%). Propranolol and thioridazine should not be coadministered.









Pindolol 


Concurrent administration of pindolol and thioridazine have resulted in moderate, dose related increases in the serum levels of thioridazine and two of its metabolites, as well as higher than expected serum pindolol levels. Pindolol and thioridazine should not be coadministered.












Drugs That Prolong the QTc Interval



There are no studies of the coadministration of thioridazine and other drugs that prolong the QTc interval. However, it is expected that such coadministration would produce additive prolongation of the QTc interval and, thus, such use is contraindicated."
bfd9a2dd-7b40-40c0-b256-52f613395760,9d1148f3-0081-4574-ab81-8907cc61542b,3,"DylcloPro(Dyclonine Hydrochloride Topical Solution, USP, 0.5% and 1%)
Topical AnestheticRx only",DI,
56b6ba36-9b49-4422-a2a4-7bfa0d941a5d,7c581273-b507-4c4b-bcda-fa67a21b1c56,2,EULEXINTM (flutamide) CAPSULES USP,DI,"Drug Interactions

Increases in prothrombin time have been noted in patients receiving long-term warfarin therapy after Eulexin™ was initiated. Therefore close monitoring of prothrombin time is recommended and adjustment of the anticoagulant dose may be necessary when Eulexin™ capsules are administered concomitantly with warfarin."
af9a96cf-1cd7-8ace-e053-2a95a90a18cc,0529ba94-9541-4ce3-8b59-0afb1e44e0f1,3,"These highlights do not include all the information needed to use TRUSELTIQ safely and effectively. See full prescribing information for TRUSELTIQ.
  

TRUSELTIQ (infigratinib) capsules, for oral use
  
Initial U.S. Approval: 2021",DI,"7. DRUG INTERACTIONS





Strong or Moderate CYP3A Inducers: Avoid coadministration. (
     7.1)
    
Strong or Moderate CYP3A Inhibitors: Avoid coadministration. (
     7.1)
    
Gastric Acid Reducing Agents: Avoid coadministration. If coadministration cannot be avoided, stagger administration of TRUSELTIQ from H2-antagonist or locally-acting antacid. (
     2.4, 
     7.1)
    








7.1 Effects of Other Drugs on TRUSELTIQ


Strong and Moderate CYP3A Inhibitors

Concomitant use of TRUSELTIQ with a strong or moderate CYP3A inhibitor may increase infigratinib plasma concentrations [
  see Clinical Pharmacology (12.3)
  ], which may increase the risk of adverse reactions. Avoid concomitant use of TRUSELTIQ with strong or moderate CYP3A inhibitors.
 

Strong and Moderate CYP3A Inducers

Concomitant use of TRUSELTIQ with a strong or moderate CYP3A inducer may decrease infigratinib plasma concentrations [
  see Clinical Pharmacology (12.3)
  ], which may reduce TRUSELTIQ anti-tumor activity. Avoid concomitant use of TRUSELTIQ with strong or moderate CYP3A inducers.
 

Gastric Acid Reducing Agents

The coadministration of TRUSELTIQ with a gastric acid reducing agent may decrease infigratinib plasma concentrations [
  see Clinical Pharmacology (12.3)
  ], which may reduce TRUSELTIQ anti-tumor activity.
 
Avoid concomitant use of TRUSELTIQ with proton pump inhibitors (PPIs), H2-antagonists, and locally-acting antacids. If coadministration of H2-antagonists or locally-acting antacids cannot be avoided, stagger administration of TRUSELTIQ [
  see Dosage and Administration (2.4)
  ].7.1 Effects of Other Drugs on TRUSELTIQ


Strong and Moderate CYP3A Inhibitors

Concomitant use of TRUSELTIQ with a strong or moderate CYP3A inhibitor may increase infigratinib plasma concentrations [
  see Clinical Pharmacology (12.3)
  ], which may increase the risk of adverse reactions. Avoid concomitant use of TRUSELTIQ with strong or moderate CYP3A inhibitors.
 

Strong and Moderate CYP3A Inducers

Concomitant use of TRUSELTIQ with a strong or moderate CYP3A inducer may decrease infigratinib plasma concentrations [
  see Clinical Pharmacology (12.3)
  ], which may reduce TRUSELTIQ anti-tumor activity. Avoid concomitant use of TRUSELTIQ with strong or moderate CYP3A inducers.
 

Gastric Acid Reducing Agents

The coadministration of TRUSELTIQ with a gastric acid reducing agent may decrease infigratinib plasma concentrations [
  see Clinical Pharmacology (12.3)
  ], which may reduce TRUSELTIQ anti-tumor activity.
 
Avoid concomitant use of TRUSELTIQ with proton pump inhibitors (PPIs), H2-antagonists, and locally-acting antacids. If coadministration of H2-antagonists or locally-acting antacids cannot be avoided, stagger administration of TRUSELTIQ [
  see Dosage and Administration (2.4)
  ]."
abc1d07f-91ee-4421-bc9b-457d0ed41f4c,0db13470-fcc5-4378-86ab-20f36277ab3c,5,"TRIFLURIDINE OPHTHALMIC SOLUTION, 1%",DI,
571fe550-399d-4296-835c-37aa1ab9b409,c89793f0-318b-4481-8fc0-e9cb0dcc5244,6,"Carteolol Hydrochloride Ophthalmic Solution USP, 1%


Rx OnlySterile",DI,"Drug Interactions

Carteolol Hydrochloride Ophthalmic Solution should be used with caution in patients who are receiving a beta-adrenergic blocking agent orally, because of the potential for additive effects on systemic beta-blockade.
Close observation of the patient is recommended when a beta-blocker is administered to patients receiving catecholamine-depleting drugs such as reserpine, because of possible additive effects and the production of hypotension and/or marked bradycardia, which may produce vertigo, syncope, or postural hypotension."
47547f93-489c-4298-aeea-d6a37ca6cb1d,d839b833-df53-337e-e053-2995a90a9f8b,5,"These highlights do not include all the information needed to use COPIKTRA safely and effectively. See full prescribing information for COPIKTRA.
  



COPIKTRA (duvelisib), capsules for oral use
  

Initial U.S. Approval: 2018",DI,"7 DRUG INTERACTIONS





CYP3A inducers: Avoid co-administration with strong CYP3A inducers. (
          
  
     7.1)
         
 
    
CYP3A inhibitors: Monitor for COPIKTRA toxicities when co-administered with strong or moderate CYP3A inhibitors. Reduce COPIKTRA dose to 15 mg twice daily when co-administered with strong CYP3A4 inhibitors. (
          
  
     7.1)
         
 
    
CYP3A substrates: Monitor for signs of toxicities when co-administering COPIKTRA with sensitive CYP3A substrates. (
          
  
     7.2)
         
 
    








7.1 Effects of Other Drugs on COPIKTRA 


CYP3A Inducers

Co-administration with a strong CYP3A inducer decreases duvelisib area under the curve (AUC) 
         
 
  [see Clinical Pharmacology (
          
  
   12.3)]
         
 
  , which may reduce COPIKTRA efficacy. Avoid co-administration of COPIKTRA with strong CYP3A4 inducers. 
        

 

CYP3A Inhibitors

Co-administration with a strong CYP3A inhibitor increases duvelisib AUC 
         
 
  [see Clinical Pharmacology (
          
  
   12.3)]
         
 
  , which may increase the risk of COPIKTRA toxicities. Reduce COPIKTRA dose to 15 mg BID when co-administered with a strong CYP3A4 inhibitor 
         
 
  [see Dosage and Administration (
          
  
   2.4)]
         
 
  . 
        

 








7.2 Effects of COPIKTRA on Other Drugs


CYP3A Substrates

Co-administration with COPIKTRA increases AUC of a sensitive CYP3A4 substrate 
         
 
   [see Clinical Pharmacology (
          
  
   12.3)]
         
 
   which may increase the risk of toxicities of these drugs. Consider reducing the dose of the sensitive CYP3A4 substrate and monitor for signs of toxicities of the co-administered sensitive CYP3A substrate."
c09c4cde-9f6c-4c4f-9d96-18beb5377564,c09c4cde-9f6c-4c4f-9d96-18beb5377564,1,"Methyltestosterone Capsules, USP, CIII (10 mg) Rx only",DI,"DRUG INTERACTIONS



Anticoagulants: C-17 substituted derivatives of testosterone, such as methandrostenolone, have been reported to decrease the anticoagulant requirements of patients receiving oral anticoagulants. Patients receiving oral anticoagulant therapy require close monitoring, especially when androgens are started or stopped.

Oxyphenbutazone: Concurrent administration of oxyphenbutazone and androgens may result in elevated serum levels of oxyphenbutazone.

Insulin: In diabetic patients the metabolic effects of androgens may decrease blood glucose and insulin requirements."
efbdafa9-d18c-4e85-b4a2-1e620fc74e50,b925df27-bc19-4236-a82c-3194eb9a55f1,11,"These highlights do not include all the information needed to use ZYDELIG safely and effectively. See full prescribing information for ZYDELIG. 
 ZYDELIG® (idelalisib) tablets, for oral use Initial U.S. Approval: 2014",DI,"7 DRUG INTERACTIONS






Strong CYP3A Inhibitors: Additional monitoring required if alternative therapy is not available. (7.1)

Strong CYP3A Inducers: Avoid coadministration of strong CYP3A inducers. (7.1)

CYP3A Substrates: Avoid coadministration of sensitive CYP3A substrates. (7.2)








7.1 Effects of Other Drugs on Zydelig

Table 6 lists the potential effects of the coadministration of strong CYP3A modulators on Zydelig.

Table 6 Drug Interactions with Zydelig that affect Idelalisib Concentrations





Strong CYP3A Inhibitors



Clinical Impact


Coadministration with strong CYP3A inhibitors may increase idelalisib concentrations [see Clinical Pharmacology (12.3)]. 
Increased idelalisib concentrations may increase the risk of exposure related adverse reactions.




Prevention or Management


Use other drugs that are not strong CYP3A inhibitors.
If unable to use alternative drugs, monitor patients more frequently for Zydelig adverse reactions [see Adverse Reactions (6.1)].





Strong CYP3A Inducers



Clinical Impact


Coadministration with strong CYP3A inducers may decrease idelalisib concentrations [see Clinical Pharmacology (12.3)]. 
Decreased idelalisib concentrations may reduce efficacy.




Prevention or Management
Avoid coadministration of Zydelig with strong CYP3A4 inducers.











7.2 Effects of Zydelig on Other Drugs 

The coadministration of Zydelig with a CYP3A substrate may increase the concentrations of this CYP3A substrate. Avoid coadministration of Zydelig with sensitive CYP3A substrates [see Clinical Pharmacology (12.3)]."
aacdd8a7-18b7-43c6-b866-14aa491a0c15,26bc28c0-e8ff-470f-96c7-db44b1e690ab,10,FACT SHEET FOR HEALTH CARE PROVIDERSEMERGENCY USE AUTHORIZATION (EUA) OF BAMLANIVIMAB AND ETESEVIMAB,DI,"10 DRUG INTERACTIONS


Bamlanivimab and etesevimab are not renally excreted or metabolized by cytochrome P450 enzymes; therefore, interactions with concomitant medications that are renally excreted or that are substrates, inducers, or inhibitors of cytochrome P450 enzymes are unlikely."
c7e9d8a6-e8c2-4681-9362-51d5bdbae00d,8aa4f3ff-a512-4826-b910-85ab6e89f466,10,FACT SHEET FOR HEALTH CARE PROVIDERSEMERGENCY USE AUTHORIZATION (EUA) OF BAMLANIVIMAB AND ETESEVIMAB,DI,"10 DRUG INTERACTIONS


Bamlanivimab and etesevimab are not renally excreted or metabolized by cytochrome P450 enzymes; therefore, interactions with concomitant medications that are renally excreted or that are substrates, inducers, or inhibitors of cytochrome P450 enzymes are unlikely."
c986f93b-855d-4ef0-b620-5d41a0513e48,d02c8a27-7501-4b03-bf87-43f4948f11a5,12,"These highlights do not include all the information needed to use MYALEPT safely and effectively. See full prescribing information for MYALEPT.
MYALEPT® (metreleptin) for injection, for subcutaneous use Initial U.S. Approval: 2014",DI,"7 DRUG INTERACTIONS

No formal drug interaction studies were performed.
Leptin is a cytokine and may have the potential to alter the formation of cytochrome P450 (CYP450) enzymes. This should be taken into account when prescribing concomitant drugs metabolized by CYP450 (e.g., oral contraceptives and drugs with a narrow therapeutic index). The effect of metreleptin on CYP450 enzymes may be clinically relevant for CYP450 substrates with narrow therapeutic index, where the dose is individually adjusted. Upon initiation or discontinuation of MYALEPT, in patients being treated with these types of agents, therapeutic monitoring of effect (e.g., warfarin) or drug concentration (e.g., cyclosporine or theophylline) should be performed and the individual dose of the agent adjusted as needed."
33bff678-7829-479e-9110-b8e33a0bc0aa,bc7aae14-1ae0-4b09-b42a-c3f5a9c7ce11,11,"These highlights do not include all the information needed to use EXONDYS 51 safely and effectively.  See full prescribing information for EXONDYS 51.EXONDYS 51 (eteplirsen) injection, for intravenous useInitial U.S. Approval:  2016",DI,
35c227d1-5b24-44b0-b5d3-f0f6b1c46bd5,556ca30e-9f7f-478a-9ab7-281e2069f059,11,"These highlights do not include all the information needed to use VYONDYS 53 safely and effectively.  See full prescribing information for VYONDYS 53.
VYONDYS 53 (golodirsen) injection, for intravenous useInitial U.S. Approval:  2019",DI,
52f01c6e-172a-47a9-98a6-9eab7651a032,9b5328bf-b20d-4fc6-b776-12338075a66c,9,"These highlights do not include all the information needed to use Sodium Nitrite Injection safely and effectively. See full prescribing information for Sodium Nitrite Injection.
Sodium Nitrite Injection, USPInitial U.S. Approval: 2011",DI,"7 DRUG INTERACTIONS

Formal drug interaction studies have not been conducted with Sodium Nitrite Injection."
4b5ab444-0e1a-4984-99db-76ad11a298ee,8dbc8c92-e63c-43cf-8584-333d8b53ddde,2,"These highlights do not include all the information needed to use VONJO safely and effectively. See full prescribing information for VONJO.
VONJO™ (pacritinib) capsules, for oral useInitial U.S. Approval: 2022",DI,"7 DRUG INTERACTIONS





Avoid use with moderate CYP3A4 inhibitors or inducers (7.1)

Coadministration of VONJO can alter the concentration of drugs that are P-gp, BCRP, or OCT1 substrates. Avoid use with sensitive substrates (7.2)








7.1 Effect of Other Drugs on VONJO








Strong and Moderate CYP3A4 inhibitors

VONJO is predominantly metabolized by CYP3A4. In a clinical drug interaction study, a single-dose of VONJO 400 mg was administered following treatment with clarithromycin, a strong CYP3A4 inhibitor. Clarithromycin was administered as 500 mg twice daily for 5 days, which is a submaximal regimen for CYP3A4 inhibition. Compared to VONJO administered alone, the area under the concentration curve (AUC) and maximal concentration (Cmax) of pacritinib increased by 80% and 30%, respectively, upon coadministration with clarithromycin [see Clinical Pharmacology (12.3)]. The increase in exposure to pacritinib may be even higher when tested following a longer treatment with clarithromycin that results in maximal CYP3A4 inhibition. The impact of moderate CYP3A4 inhibitors on the pharmacokinetics of VONJO has not been investigated in clinical studies. Co-administration of VONJO with strong CYP3A4 inhibitors is contraindicated. Avoid concomitant use of VONJO with moderate CYP3A4 inhibitors [see Contraindications (4), Warnings and Precautions (5.4), and Clinical Pharmacology (12.3)].











Strong and Moderate CYP3A4 inducers

In a clinical drug interaction study, a single-dose of VONJO 400 mg was administered following treatment with rifampin, a strong CYP3A4 inducer, at 600 mg once daily for 10 days. Compared to VONJO administered alone, the AUC and Cmax of pacritinib decreased by 87% and 51%, respectively, upon coadministration with rifampin [see Clinical Pharmacology (12.3)]. The impact of moderate CYP3A4 inducers on the pharmacokinetics of VONJO has not been investigated in clinical studies. Co-administration of VONJO with strong CYP3A4 inducers is contraindicated. Avoid concomitant use of VONJO with moderate CYP3A4 inducers [see Contraindications (4), Warnings and Precautions (5.4), and Clinical Pharmacology (12.3)].











7.2 Effect of VONJO on Other Drugs








CYP1A2 or CYP3A4 substrates

VONJO is an inhibitor of CYP1A2 and CYP3A4 in vitro. Concomitant administration of VONJO with CYP1A2 or CYP3A4 substrates may increase the plasma concentrations of these substrates. Avoid co-administration of VONJO with drugs that are sensitive substrates of CYP1A2 or CYP3A4 [see Clinical Pharmacology (12.3)].











P-gp, BCRP, or OCT1 Substrates

VONJO is an inhibitor of P-glycoprotein (P-gp), breast cancer resistance protein (BCRP), and organic cation transporter 1 (OCT1) in vitro. Concomitant administration of VONJO with P-gp, BCRP, or OCT1 substrates may increase the plasma concentrations of these substrates. Avoid co-administration of VONJO with drugs that are sensitive substrates of P-gp, BCRP, or OCT1 [see Clinical Pharmacology (12.3)]."
3a0096c7-8139-44cd-bba4-520ab05c2cb2,2f379d7b-dcfd-4629-b14c-2f1d37891f7e,5,"These highlights do not include all the information needed to use SYNAGIS safely and effectively. See full prescribing information for SYNAGIS.
SYNAGIS® (palivizumab) injection, for intramuscular useInitial U.S. Approval: 1998",DI,"7 DRUG INTERACTIONS


No formal drug-drug interaction studies were conducted. In Trial 1, the proportions of children in the placebo and Synagis groups who received routine childhood vaccines, influenza vaccine, bronchodilators, or corticosteroids were similar and no incremental increase in adverse reactions was observed among children receiving these agents."
accf9569-4b57-4e83-a7db-4e890a75d1ba,536835bb-03d2-4a9d-8bb3-ded4bcaa31d0,23,"MitoXANTRONE Injection, USP (concentrate)",DI,"Drug Interactions

Mitoxantrone and its metabolites are excreted in bile and urine, but it is not known whether the metabolic or excretory pathways are saturable, may be inhibited or induced, or if mitoxantrone and its metabolites undergo enterohepatic circulation. To date, post-marketing experience has not revealed any significant drug interactions in patients who have received mitoxantrone for treatment of cancer. Information on drug interactions in patients with multiple sclerosis is limited.
Following concurrent administration of mitoxantrone with corticosteroids, no evidence of drug interactions has been observed."
e7b63b16-d911-478b-a445-b690a1360b48,91c28643-e5a8-49d2-af90-17fefeb5b827,11,"These highlights do not include all the information needed to use RETAVASE safely and effectively. See full prescribing information for RETAVASE.


RETAVASE (reteplase) for injection, for intravenous use

Initial U.S. Approval: 1996",DI,
