set_id,label_id,spl_version,title,section,label,gpt_annotation









7.4 Effect of Antacids



Because antacids may interfere with the absorption of anticholinergic agents including dicyclomine hydrochloride, simultaneous use of these drugs should be avoided.









7.5 Effect on Absorption of Other Drugs



Anticholinergic agents may affect gastrointestinal absorption of various drugs by affecting on gastrointestinal motility, such as slowly dissolving dosage forms of digoxin; increased serum digoxin concentration may result.









7.6 Effect on Gastric Acid Secretion



The inhibiting effects of anticholinergic drugs on gastric hydrochloric acid secretion are antagonized by agents used to treat achlorhydria and those used to test gastric secretion.","Antiglaucoma agents, amantadine, quinidine, antihistamines, phenothiazines, benzodiazepines, MAO inhibitors, meperidine, nitrates, nitrites, sympathomimetic agents, tricyclic antidepressants, metoclopramide, antacids, digoxin"
a88d9010-55fb-4a02-baff-042cd27688ea,de80453f-0b97-4f2b-bb8e-88a19a3f44a2,23,"These highlights do not include all the information needed to use ERAXIS safely and effectively. See full prescribing information for ERAXIS. 
ERAXIS® (anidulafungin) for injection, for intravenous use Initial U.S. Approval: 2006",DI,"7 DRUG INTERACTIONS





7.1	Cyclosporine

Administration of multiple doses of anidulafungin and cyclosporine to healthy subjects resulted in no significant alteration in the steady state pharmacokinetics of either drug. No dosage adjustment of cyclosporine or anidulafungin is needed when the two drugs are co-administered [see Clinical Pharmacology (12.3)].








7.2	Voriconazole

Administration of multiple doses of anidulafungin and voriconazole to healthy subjects resulted in no significant alteration in the steady state pharmacokinetics of either drug. No dosage adjustment of voriconazole or anidulafungin is needed when the two drugs are co-administered [see Clinical Pharmacology (12.3)].








7.3	Tacrolimus

Administration of multiple doses of anidulafungin and a single-dose of tacrolimus to healthy subjects resulted in no significant alteration in the steady state pharmacokinetics of either drug. No dosage adjustment of tacrolimus or anidulafungin is needed when the two drugs are co-administered [see Clinical Pharmacology (12.3)].








7.4	Rifampin

Administration of multiple doses of anidulafungin and rifampin to patients resulted in no significant alteration in the steady state pharmacokinetics of anidulafungin. No dosage adjustment of anidulafungin is needed when it is co-administered with rifampin [see Clinical Pharmacology (12.3)].








7.5	Amphotericin B Liposome for Injection

Administration of multiple doses of anidulafungin and liposomal amphotericin B to patients resulted in no significant alteration in the steady state pharmacokinetics of anidulafungin. No dosage adjustment of anidulafungin is needed when it is co-administered with liposomal amphotericin B [see Clinical Pharmacology (12.3)].","Cyclosporine,Voriconazole,Tacrolimus,Rifampin,Amphotericin B Liposome for Injection"
a89dae05-6c39-4072-b8ee-c4c35b46f7d4,181ea308-f62b-48a0-81fc-a4654d679adb,14,"These highlights do not include all the information needed to use RAMELTEON TABLETS safely and effectively. See full prescribing information for RAMELTEON TABLETS.


RAMELTEON 
tablets, for oral use


Initial U.S. Approval: 200
5",DI,"7 DRUG INTERACTIONS







Rifampin (strong CYP enzyme inducer): Decreases exposure to and effects of ramelteon. (7.1)
Ketoconazole (strong CYP3A4 inhibitor): Increases AUC for ramelteon; administer with caution. (7.1)
Fluconazole (strong CYP2C9 inhibitor): Increases systemic exposure of ramelteon; administer with caution. (7.1)
Donepezil: Increases systemic exposure of ramelteon; patients should be closely monitored when ramelteon is coadministered with donepezil. (7.1)
Doxepin: Increases systemic exposure of ramelteon; patients should be closely monitored when ramelteon is coadministered with doxepin. (7.1)
Alcohol: Causes additive psychomotor impairment; should not be used in combination. (7.2)








7.1 Effects of Other Drugs on Ramelteon Tablets


Fluvoxamine (strong CYP1A2 inhibitor)

AUC0-inf for ramelteon increased approximately 190-fold, and the Cmax increased approximately 70-fold upon coadministration of fluvoxamine and ramelteon tablets, compared to ramelteon tablets administered alone. Ramelteon tablets should not be used in combination with fluvoxamine [see Contraindications (4), Clinical Pharmacology (12.5)]. Other less strong CYP1A2 inhibitors have not been adequately studied. Ramelteon tablets should be administered with caution to patients taking less strong CYP1A2 inhibitors.

Rifampin (strong CYP enzyme inducer)

Administration of multiple doses of rifampin resulted in a mean decrease of approximately 80% in total exposure to ramelteon and metabolite M-II. Efficacy may be reduced when ramelteon tablets are used in combination with strong CYP enzyme inducers such as rifampin [see Clinical Pharmacology (12.5)].


Ketoconazole (strong CYP3A4 inhibitor)

The AUC0-inf and Cmax of ramelteon increased by approximately 84% and 36% upon coadministration of ketoconazole with ramelteon tablets. Ramelteon tablets should be administered with caution in subjects taking strong CYP3A4 inhibitors such as ketoconazole [see Clinical Pharmacology (12.5)].

Fluconazole (strong CYP2C9 inhibitor)

The AUC0-inf and Cmax of ramelteon was increased by approximately 150% when ramelteon was coadministered with fluconazole. Ramelteon tablets should be administered with caution in subjects taking strong CYP2C9 inhibitors such as fluconazole [see Clinical Pharmacology (
12


.5
)].

Donepezil

The AUC0-inf and Cmax of ramelteon increased by approximately 100% and 87%, respectively upon coadministration of donepezil with ramelteon tablets. Patients should be closely monitored when ramelteon tablets are coadministered with donepezil [see Clinical Pharmacology (12.5)].

Doxepin

The AUC0-inf and Cmax of ramelteon increased by approximately 66% and 69%, respectively, upon coadministration of doxepin with ramelteon tablets. Patients should be closely monitored when ramelteon tablets are coadministered with doxepin [see Clinical Pharmacology (12.5)].








7.2  Effect of Alcohol on Ramelteon Tablets

Alcohol by itself impairs performance and can cause sleepiness. Since the intended effect of ramelteon is to promote sleep, patients should be cautioned not to consume alcohol when using ramelteon tablets [see Clinical Pharmacology (12.5)]. Use of the products in combination may have an additive effect.








7.3  Drug/Laboratory Test Interactions

Ramelteon tablets are not known to interfere with commonly used clinical laboratory tests. In addition, in vitro data indicate that ramelteon does not cause false-positive results for benzodiazepines, opiates, barbiturates, cocaine, cannabinoids, or amphetamines in two standard urine drug screening methods in vitro.","Rifampin,Ketoconazole,Fluconazole,Donepezil,Doxepin,Alcohol,Fluvoxamine"
adb04635-584f-4fef-98ca-2574be312a73,1289a6ea-7d2a-7452-e063-6394a90ac352,7,Promethazine Hydrochloride Tablets USP,DI,"Drug Interactions



CNS Depressants
- Promethazine hydrochloride tablets, USP may increase, prolong, or intensify the sedative action of other central-nervous-system depressants, such as alcohol, sedatives/hypnotics (including barbiturates), narcotics, narcotic analgesics, general anesthetics, tricyclic antidepressants, and tranquilizers; therefore, such agents should be avoided or administered in reduced dosage to patients receiving promethazine hydrochloride. When given concomitantly with promethazine hydrochloride tablets, USP the dose of barbiturates should be reduced by at least one-half, and the dose of narcotics should be reduced by one-quarter to one-half. Dosage must be individualized. Excessive amounts of promethazine hydrochloride relative to a narcotic may lead to restlessness and motor hyperactivity in the patient with pain; these symptoms usually disappear with adequate control of the pain.

 


Epinephrine
- Because of the potential for promethazine hydrochloride to reverse epinephrine's vasopressor effect, epinephrine should NOT be used to treat hypotension associated with promethazine hydrochloride tablets, USP overdose.

 


Anticholinergics
- Concomitant use of other agents with anticholinergic properties should be undertaken with caution.

 


Monoamine Oxidase Inhibitors (MAOI)
- Drug interactions, including an increased incidence of extrapyramidal effects, have been reported when some MAOI and phenothiazines are used concomitantly. This possibility should be considered with promethazine hydrochloride tablets, USP.","alcohol, sedatives, hypnotics, barbiturates, narcotics, narcotic analgesics, general anesthetics, tricyclic antidepressants, tranquilizers, epinephrine, monoamine oxidase inhibitors, phenothiazines"
ae126418-5474-4fbe-b83c-bde8b2b4ae6e,31715b7a-30d4-43cc-b39d-1137b2d492c5,10,"Probenecid Tablets USP

Revised: December 2016Rx only                    190811-1",DI,"Drug Interactions

When probenecid is used to elevate plasma concentrations of penicillin or other betalactams, or when such drugs are given to patients taking probenecid therapeutically, high plasma concentrations of the other drug may increase the incidence of adverse reactions associated with that drug. In the case of penicillin or other beta-lactams, psychic disturbances have been reported.
The use of salicylates antagonizes the uricosuric action of probenecid (see 
WARNINGS
). The uricosuric action of probenecid is also antagonized by pyrazinamide.
Probenecid produces an insignificant increase in free sulfonamide plasma concentrations but a significant increase in total sulfonamide plasma levels. Since probenecid decreases the renal excretion of conjugated sulfonamides, plasma concentrations of the latter should be determined from time to time when a sulfonamide and probenecid are coadministered for prolonged periods. Probenecid may prolong or enhance the action of oral sulfonylureas and thereby increase the risk of hypoglycemia.
It has been reported that patients receiving probenecid require significantly less thiopental for induction of anesthesia. In addition, ketamine and thiopental anesthesia were significantly prolonged in rats receiving probenecid.
The concomitant administration of probenecid increases the mean plasma elimination half-life of a number of drugs which can lead to increased plasma concentrations. These include agents such as indomethacin, acetaminophen, naproxen, ketoprofen, meclofenamate, lorazepam, and rifampin. Although the clinical significance of this observation has not been established, a lower dosage of the drug may be required to produce a therapeutic effect, and increases in dosage of the drug in question should be made cautiously and in small increments when probenecid is being co-administered. Although specific instances of toxicity due to this potential interaction have not been observed to date, physicians should be alert to this possibility.
Probenecid given concomitantly with sulindac had only a slight effect on plasma sulfide levels, while plasma levels of sulindac and sulfone were increased. Sulindac was shown to produce a modest reduction in the uricosuric action of probenecid, which probably is not significant under most circumstances.
In animals and in humans, probenecid has been reported to increase plasma concentrations of methotrexate (see 
WARNINGS
).
Falsely high readings for theophylline have been reported in an in vitro study, using the Schack and Waxler technic, when therapeutic concentrations of theophylline and probenecid were added to human plasma.","probenecid, penicillin, beta-lactams, salicylates, pyrazinamide, sulfonamide, sulfonylureas, thiopental, ketamine, indomethacin, acetaminophen, naproxen, ketoprofen, meclofenamate, lorazepam, rifampin, sulindac, methotrexate, theophylline"
baeb67d1-c4a3-533d-e053-2a95a90a51c6,128c6b3d-9734-665b-e063-6294a90a68fb,4,"CLOZAPINE TABLETS. These highlights do not include all the information needed to use CLOZAPINE TABLETS safely and effectively. See full prescribing information for CLOZAPINE TABLETS.
 

CLOZAPINE tablets, for oral use
 

Initial U.S. Approval: 1989",DI,"7 DRUG INTERACTIONS





Concomitant use of
  
     Strong CYP1A2 Inhibitors: Reduce clozapine dose to one-third when coadministered with strong CYP1A2 inhibitors (e.g. fluvoxamine, ciprofloxacin, enoxacin) (
  
     2.6,
  
     7.1).
 
    
Concomitant use of
  
     Strong CYP3A4 Inducersis not recommended. (
  
     2.6,
  
     7.1).
 
    

Discontinuation of CYP1A2 or CYP3A4 Inducers: Consider reducing clozapine dose when CYP1A2 inducers (e.g., tobacco smoke) or CYP3A4 inducers (e.g., carbamazepine) are discontinued (
  
     2.6,
  
     7.1).
 
    
Anticholinergic drugs: Concomitant use may increase the risk for anticholinergic toxicity. (
  
     5.8,
  
     5.16,
  
     7.1)
 
    








7.1 Potential for Other Drugs to Affect Clozapine

Clozapine is a substrate for many cytochrome P450 isozymes, in particular CYP1A2, CYP3A4, and CYP2D6. Use caution when administering clozapine concomitantly with drugs that are inducers or inhibitors of these enzymes.









CYP1A2 Inhibitors


Concomitant use of clozapine and CYP1A2 inhibitors can increase plasma levels of clozapine, potentially resulting in adverse reactions. Reduce the clozapine dose to one-third of the original dose when clozapine is coadministered with strong CYP1A2 inhibitors (e.g., fluvoxamine, ciprofloxacin, or enoxacin). The clozapine dose should be increased to the original dose when coadministration of strong CYP1A2 inhibitors is discontinued
 
  [see
  
   Dosage and Administration (2.6),
  
   Clinical Pharmacology (12.3)].
 
  

Moderate or weak CYP1A2 inhibitors include oral contraceptives and caffeine. Monitor patients closely when clozapine is coadministered with these inhibitors. Consider reducing the clozapine dosage if necessary
 
  [see
  
   Dosage and Administration (2.6)]
 
  .

 











CYP2D6 and CYP3A4 Inhibitors


Concomitant treatment with clozapine and CYP2D6 or CYP3A4 inhibitors (e.g., cimetidine, escitalopram, erythromycin, paroxetine, bupropion, fluoxetine, quinidine, duloxetine, terbinafine, or sertraline) can increase clozapine levels and lead to adverse reactions
 
  [see
  
   Clinical Pharmacology (12.3)]
 
  . Use caution and monitor patients closely when using such inhibitors. Consider reducing the clozapine dose
 
  [see
  
   Dosage and Administration (2.6)]
 
  .

 











CYP1A2 and CYP3A4 Inducers


Concomitant treatment with drugs that induce CYP1A2 or CYP3A4 can decrease the plasma concentration of clozapine, resulting in decreased effectiveness of clozapine. Tobacco smoke is a moderate inducer of CYP1A2. Strong CYP3A4 inducers include carbamazepine, phenytoin, St. John's wort, and rifampin. It may be necessary to increase the clozapine dose if used concomitantly with inducers of these enzymes. However, concomitant use of clozapine and strong CYP3A4 inducers is not recommended
 
  [see
  
   Dosage and Administration (2.6)].
 
  

Consider reducing the clozapine dosage when discontinuing coadministered enzyme inducers; because discontinuation of inducers can result in increased clozapine plasma levels and an increased risk of adverse reactions
 
  [see
  
   Dosage and Administration (2.6)].
 
  












Anticholinergic Drugs


Concomitant treatment with clozapine and other drugs with anticholinergic activity (e.g., benztropine, cyclobenzaprine, diphenhydramine) can increase the risk for anticholinergic toxicity and severe gastrointestinal adverse reactions related to hypomotility. Avoid concomitant use of clozapine with anticholinergic drugs when possible
 
  [see
  
   Warnings and Precautions (5.8,
  
   5.16)]
 
  .

 











Drugs that Cause QT Interval Prolongation


Use caution when administering concomitant medications that prolong the QT interval or inhibit the metabolism of clozapine. Drugs that cause QT prolongation include: specific antipsychotics (e.g., ziprasidone, iloperidone, chlorpromazine, thioridazine, mesoridazine, droperidol, and pimozide), specific antibiotics (e.g., erythromycin, gatifloxacin, moxifloxacin, sparfloxacin), Class 1A antiarrhythmics (e.g., quinidine, procainamide) or Class III antiarrhythmics (e.g., amiodarone, sotalol), and others (e.g., pentamidine, levomethadyl acetate, methadone, halofantrine, mefloquine, dolasetron mesylate, probucol or tacrolimus)
 
  [see
  
   Warnings and Precautions (5.10)]
 
  .

 










7.2 Potential for Clozapine to Affect Other Drugs

Concomitant use of clozapine with other drugs metabolized by CYP2D6 can increase levels of these CYPD26 substrates. Use caution when coadministering clozapine with other drugs that are metabolized by CYP2D6. It may be necessary to use lower doses of such drugs than usually prescribed. Such drugs include specific antidepressants, phenothiazines, carbamazepine, and Type 1C antiarrhythmics (e.g., propafenone, flecainide, and encainide).","fluvoxamine, ciprofloxacin, enoxacin, tobacco smoke, carbamazepine, oral contraceptives, caffeine, cimetidine, escitalopram, erythromycin, paroxetine, bupropion, fluoxetine, quinidine, duloxetine, terbinafine, sertraline, phenytoin, St. John's wort, rifampin, benztropine, cyclobenzaprine, diphenhydramine, ziprasidone, iloperidone, chlorpromazine, thioridazine, mesoridazine, droperidol, pimozide, gatifloxacin, moxifloxacin, sparfloxacin, procainamide, amiodarone, sotalol, pentamidine, levomethadyl acetate, methadone, halofantrine, mefloquine, dolasetron mesylate, probucol, tacrolimus, phenothiazines, propafenone, flecainide, encainide"
c15c7b7e-4b7f-4489-bbbc-884caeee0669,ca0f77f3-51a3-4a53-8e4e-dcda891f758b,25,"These highlights do not include all the information needed to use ZEJULA safely and effectively. See full prescribing information for ZEJULA. 
ZEJULA (niraparib) capsules, for oral useInitial U.S. Approval: 2017",DI,,""
c3722d52-407c-499b-a08b-b299609f203c,f3493fdf-321a-4616-9717-4e5c32f18506,9,"These highlights do not include all the information needed to use CICLOPIROX SHAMPOO safely and effectively.  See full prescribing information for CICLOPIROX SHAMPOO.CICLOPIROX shampoo, for topical useInitial U.S. Approval: 1982",DI,,""
c6e131fe-e7df-4876-83f7-9156fc4e8228,db8e9db7-2629-4edd-a076-70cfb1ff8238,41,"These highlights do not include all the information needed to use LIPITOR safely and effectively.  See full prescribing information for LIPITOR. LIPITOR® (atorvastatin calcium) tablets, for oral useInitial U.S. Approval: 1996",DI,"7 DRUG INTERACTIONS 






•See full prescribing information for details regarding concomitant use of LIPITOR with other drugs or grapefruit juice that increase the risk of myopathy and rhabdomyolysis (2.5, 7.1).

•
Rifampin: May reduce atorvastatin plasma concentrations. Administer simultaneously with LIPITOR (7.2).

•
Oral Contraceptives: May increase plasma levels of norethindrone and ethinyl estradiol; consider this effect when selecting an oral contraceptive (7.3).

•
Digoxin: May increase digoxin plasma levels; monitor patients appropriately (7.3).








7.1	Drug Interactions that may Increase the Risk of Myopathy and Rhabdomyolysis with LIPITOR 

LIPITOR is a substrate of CYP3A4 and transporters (e.g., OATP1B1/1B3, P-gp, or BCRP). LIPITOR plasma levels can be significantly increased with concomitant administration of inhibitors of CYP3A4 and transporters. Table 2 includes a list of drugs that may increase exposure to LIPITOR and may increase the risk of myopathy and rhabdomyolysis when used concomitantly and instructions for preventing or managing them [see Warnings and Precautions (5.1) and Clinical Pharmacology (12.3)].

Table 2: Drug Interactions that may Increase the Risk of Myopathy and Rhabdomyolysis with LIPITOR






Cyclosporine or Gemfibrozil






Clinical Impact:



Atorvastatin plasma levels were significantly increased with concomitant administration of LIPITOR and cyclosporine, an inhibitor of CYP3A4 and OATP1B1 [see Clinical Pharmacology (12.3)]. Gemfibrozil may cause myopathy when given alone. The risk of myopathy and rhabdomyolysis is increased with concomitant use of cyclosporine or gemfibrozil with LIPITOR. 





Intervention:



Concomitant use of cyclosporine or gemfibrozil with LIPITOR is not recommended.





Anti-Viral Medications






Clinical Impact:



Atorvastatin plasma levels were significantly increased with concomitant administration of LIPITOR with many anti-viral medications, which are inhibitors of CYP3A4 and/or transporters (e.g., BCRP, OATP1B1/1B3, P-gp, MRP2, and/or OAT2) [see Clinical Pharmacology (12.3)]. Cases of myopathy and rhabdomyolysis have been reported with concomitant use of ledipasvir plus sofosbuvir with LIPITOR.





Intervention:





•Concomitant use of tipranavir plus ritonavir or glecaprevir plus pibrentasvir with LIPITOR is not recommended. 

•In patients taking lopinavir plus ritonavir, or simeprevir, consider the risk/benefit of concomitant use with atorvastatin. 

•In patients taking saquinavir plus ritonavir, darunavir plus ritonavir, fosamprenavir, fosamprenavir plus ritonavir, elbasvir plus grazoprevir or letermovir, do not exceed LIPITOR 20 mg. 

•In patients taking nelfinavir, do not exceed LIPITOR 40 mg [see Dosage and Administration (2.5)].


•Consider the risk/benefit of concomitant use of ledipasvir plus sofosbuvir with LIPITOR.

•Monitor all patients for signs and symptoms of myopathy particularly during initiation of therapy and during upward dose titration of either drug.






Examples:



Tipranavir plus ritonavir, glecaprevir plus pibrentasvir, lopinavir plus ritonavir, simeprevir, saquinavir plus ritonavir, darunavir plus ritonavir, fosamprenavir, fosamprenavir plus ritonavir, elbasvir plus grazoprevir, letermovir, nelfinavir, and ledipasvir plus sofosbuvir.





Select Azole Antifungals or Macrolide Antibiotics






Clinical Impact:



Atorvastatin plasma levels were significantly increased with concomitant administration of LIPITOR with select azole antifungals or macrolide antibiotics, due to inhibition of CYP3A4 and/or transporters [see Clinical Pharmacology (12.3)].





Intervention:



In patients taking clarithromycin or itraconazole, do not exceed LIPITOR 20 mg [see Dosage and Administration (2.5)]. Consider the risk/benefit of concomitant use of other azole antifungals or macrolide antibiotics with LIPITOR. Monitor all patients for signs and symptoms of myopathy particularly during initiation of therapy and during upward dose titration of either drug.





Examples:



Erythromycin, clarithromycin, itraconazole, ketoconazole, posaconazole, and voriconazole. 





Niacin 






Clinical Impact:



Cases of myopathy and rhabdomyolysis have been observed with concomitant use of lipid modifying dosages of niacin (≥1 gram/day niacin) with LIPITOR.





Intervention:



Consider if the benefit of using lipid modifying dosages of niacin concomitantly with LIPITOR outweighs the increased risk of myopathy and rhabdomyolysis. If concomitant use is decided, monitor patients for signs and symptoms of myopathy particularly during initiation of therapy and during upward dose titration of either drug.





Fibrates (other than Gemfibrozil)






Clinical Impact:



Fibrates may cause myopathy when given alone. The risk of myopathy and rhabdomyolysis is increased with concomitant use of fibrates with LIPITOR.





Intervention:



Consider if the benefit of using fibrates concomitantly with LIPITOR outweighs the increased risk of myopathy and rhabdomyolysis. If concomitant use is decided, monitor patients for signs and symptoms of myopathy particularly during initiation of therapy and during upward dose titration of either drug.





Colchicine






Clinical Impact:



Cases of myopathy and rhabdomyolysis have been reported with concomitant use of colchicine with LIPITOR.





Intervention:



Consider the risk/benefit of concomitant use of colchicine with LIPITOR. If concomitant use is decided, monitor patients for signs and symptoms of myopathy particularly during initiation of therapy and during upward dose titration of either drug.





Grapefruit Juice






Clinical Impact:



Grapefruit juice consumption, especially excessive consumption, more than 1.2 liters/daily, can raise the plasma levels of atorvastatin and may increase the risk of myopathy and rhabdomyolysis. 





Intervention:



Avoid intake of large quantities of grapefruit juice, more than 1.2 liters daily, when taking LIPITOR. 




 








7.2	Drug Interactions that may Decrease Exposure to LIPITOR 

Table 3 presents drug interactions that may decrease exposure to LIPITOR and instructions for preventing or managing them.

Table 3: Drug Interactions that may Decrease Exposure to LIPITOR






Rifampin






Clinical Impact:



Concomitant administration of LIPITOR with rifampin, an inducer of cytochrome P450 3A4 and inhibitor of OATP1B1, can lead to variable reductions in plasma concentrations of atorvastatin. Due to the dual interaction mechanism of rifampin, delayed administration of LIPITOR after administration of rifampin has been associated with a significant reduction in atorvastatin plasma concentrations.





Intervention:



Administer LIPITOR and rifampin simultaneously.




 








7.3	LIPITOR Effects on Other Drugs 

Table 4 presents LIPITOR’s effect on other drugs and instructions for preventing or managing them.

Table 4: LIPITOR Effects on Other Drugs






Oral Contraceptives






Clinical Impact:



Co-administration of LIPITOR and an oral contraceptive increased plasma concentrations of norethindrone and ethinyl estradiol [see Clinical Pharmacology (12.3)].






Intervention:



Consider this when selecting an oral contraceptive for patients taking LIPITOR.





Digoxin






Clinical Impact:



When multiple doses of LIPITOR and digoxin were co-administered, steady state plasma digoxin concentrations increased [see Clinical Pharmacology (12.3)]. 






Intervention:



Monitor patients taking digoxin appropriately.Drug Interactions



Atorvastatin is a substrate of the hepatic transporters, OATP1B1 and OATP1B3 transporter. Metabolites of atorvastatin are substrates of OATP1B1. Atorvastatin is also identified as a substrate of the efflux transporter BCRP, which may limit the intestinal absorption and biliary clearance of atorvastatin.

Table 5: Effect of Co-administered Drugs on the Pharmacokinetics of Atorvastatin







Co-administered drug and

 dosing regimen


Atorvastatin





Dose (mg)


Ratio of AUC
Represents ratio of treatments (co-administered drug plus atorvastatin vs. atorvastatin alone). 


Ratio of Cmax








See Sections 5.1 and 7 for clinical significance. Cyclosporine 5.2 mg/kg/day, stable dose 


10 mg QDOnce daily for 28 days


8.69


10.66





Tipranavir 500 mg BIDTwice daily/ritonavir 200 mg BID, 7 days


10 mg SDSingle dose



9.36


8.58





Glecaprevir 400 mg QD/pibrentasvir 120 mg QD, 7 days


10 mg QD for 7 days


8.28


22.00





Telaprevir 750 mg q8hEvery 8 hours, 10 days


20 mg SD



7.88


10.60






, 
The dose of saquinavir plus ritonavir in this study is not the clinically used dose. The increase in atorvastatin exposure when used clinically is likely to be higher than what was observed in this study. Therefore, caution should be applied and the lowest dose necessary should be used.Saquinavir 400 mg BID/ritonavir 400 mg BID, 15 days 


40 mg QD for 4 days


3.93


4.31





Elbasvir 50 mg QD/grazoprevir 200 mg QD, 13 days


10 mg SD



1.94


4.34





Simeprevir 150 mg QD, 10 days


40 mg SD



2.12


1.70





Clarithromycin 500 mg BID, 9 days 


80 mg QD for 8 days


4.54


5.38





Darunavir 300 mg BID/ritonavir 100 mg BID, 9 days


10 mg QD for 4 days


3.45


2.25





Itraconazole 200 mg QD, 4 days 


40 mg SD



3.32


1.20





Letermovir 480 mg QD, 10 days


20 mg SD



3.29


2.17





Fosamprenavir 700 mg BID/ritonavir 100 mg BID, 14 days


10 mg QD for 4 days


2.53


2.84





Fosamprenavir 1400 mg BID, 14 days


10 mg QD for 4 days


2.30


4.04





Nelfinavir 1250 mg BID, 14 days


10 mg QD for 28 days


1.74


2.22





Grapefruit Juice, 240 mL QD
,
Greater increases in AUC (ratio of AUC up to 2.5) and/or Cmax (ratio of Cmax up to 1.71) have been reported with excessive grapefruit consumption (≥ 750 mL-1.2 liters per day). 



40 mg SD



1.37


1.16




Diltiazem 240 mg QD, 28 days 


40 mg SD



1.51


1.00




Erythromycin 500 mg QIDFour times daily, 7 days 


10 mg SD



1.33


1.38




Amlodipine 10 mg, single dose 


80 mg SD



1.18


0.91




Cimetidine 300 mg QID, 2 weeks 


10 mg QDfor 2 weeks


1.00


0.89




Colestipol 10 g BID, 24 weeks 


40 mg QD for 8 weeks


NA


0.74Ratio based on a single sample taken 8-16 h post dose.





Maalox TC® 30 mL QID, 17 days 


10 mg QD for 15 days


0.66


0.67




Efavirenz 600 mg QD, 14 days 


10 mg for 3 days


0.59


1.01





Rifampin 600 mg QD, 7 days (co‑administered)Due to the dual interaction mechanism of rifampin, simultaneous co-administration of atorvastatin with rifampin is recommended, as delayed administration of atorvastatin after administration of rifampin has been associated with a significant reduction in atorvastatin plasma concentrations.



40 mg SD



1.12


2.90





Rifampin 600 mg QD, 5 days (doses separated)



40 mg SD



0.20


0.60





Gemfibrozil 600 mg BID, 7 days


40 mg SD



1.35


1.00





Fenofibrate 160 mg QD, 7 days


40 mg SD



1.03


1.02




Boceprevir 800 mg TIDThree times daily, 7 days


40 mg SD



2.32


2.66




 

Table 6: Effect of Atorvastatin on the Pharmacokinetics of Co-administered Drugs








Atorvastatin




Co-administered drug and dosing regimen







Drug/Dose (mg)




Ratio of AUC




Ratio of Cmax





80 mg QDOnce daily for 15 days 


Antipyrine, 600 mg SDSingle dose



1.03


0.89




80 mg QD for 10 days



See Section 7 for clinical significance. Digoxin 0.25 mg QD, 20 days


1.15


1.20




40 mg QD for 22 days 


Oral contraceptive QD, 2 months
- norethindrone 1 mg
- ethinyl estradiol 35 µg


1.28
1.19


1.23
1.30




10 mg SD



Tipranavir 500 mg BIDTwice daily/ritonavir 200 mg BID, 7 days


1.08


0.96




10 mg QD for 4 days


Fosamprenavir 1400 mg BID, 14 days


0.73 


0.82




10 mg QD for 4 days


Fosamprenavir 700 mg BID/ritonavir 100 mg BID, 14 days


0.99


0.94




 
LIPITOR had no clinically significant effect on prothrombin time when administered to patients receiving chronic warfarin treatment.","Rifampin, norethindrone, ethinyl estradiol, digoxin, cyclosporine, gemfibrozil, tipranavir, ritonavir, glecaprevir, pibrentasvir, lopinavir, simeprevir, saquinavir, darunavir, fosamprenavir, elbasvir, grazoprevir, letermovir, nelfinavir, ledipasvir, sofosbuvir, erythromycin, clarithromycin, itraconazole, ketoconazole, posaconazole, voriconazole, niacin, colchicine, diltiazem, amlodipine, cimetidine, colestipol, Maalox TC, efavirenz, fenofibrate, boceprevir, antipyrine"
